Date,TimeStamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
2024-11-02 23:37:07.364,1730517023.2985492,-0.0251817889511585,0.3253225982189178,0.1056921482086181,-0.2961121847996604,-0.0483037877221455,-0.3630623561718897,-0.046183556318283,0.2918038070201874,-0.9553625583648682,1.4477672576904297,-0.074888564646244,-0.3519346415996551
2024-11-02 23:37:07.372,1730517023.307178,0.0434936732053756,0.0881215333938598,0.1350239515304565,-0.2853168803720621,-0.0503245369841961,-0.3648973977503412,-0.0482696630060672,0.2814615368843078,-0.9583576917648317,0.6925775408744812,-0.2099345326423645,-0.0926378145813942
2024-11-02 23:37:07.382,1730517023.317184,0.0779068544507026,-0.3194439113140106,-0.0129883289337158,-0.2817442148088375,-0.0517402735334163,-0.3641458067677067,-0.0496780835092067,0.2780315279960632,-0.9592865109443665,0.0547261983156204,-0.0863638594746589,0.187877357006073
2024-11-02 23:37:07.392,1730517023.327167,0.0191493071615695,-0.4841152131557464,-0.1242887377738952,-0.2844440760600803,-0.0510688454650175,-0.3616096933243718,-0.0489954836666584,0.2806239128112793,-0.9585664868354796,-0.5656214952468872,0.0674677789211273,0.303762137889862
2024-11-02 23:37:07.402,1730517023.337132,-0.090159073472023,-0.3778142631053924,-0.0998730063438415,-0.292760182528117,-0.0497967998147183,-0.3589687746035908,-0.0476582907140255,0.2885960638523102,-0.956264078617096,-1.080461025238037,0.0293723251670599,0.2748583853244781
2024-11-02 23:37:07.413,1730517023.348361,-0.0994324833154678,-0.3489731252193451,0.0041843056678771,-0.3070048425037882,-0.0491715058977622,-0.3571414251098272,-0.0468535088002681,0.3022048771381378,-0.9520907998085022,-1.8002111911773682,-0.0064272182062268,0.2133510708808899
2024-11-02 23:37:07.422,1730517023.357064,-0.0039128996431827,-0.5359488725662231,0.0299577116966247,-0.3279596502086354,-0.0497370116804453,-0.3559945157254349,-0.0470666922628879,0.3221120834350586,-0.9455308318138124,-2.2212729454040527,-0.1616759300231933,0.2087617069482803
2024-11-02 23:37:07.432,1730517023.367073,0.0502459071576595,-0.4972424209117889,-0.0349418520927429,-0.351903183272375,-0.0502962706385164,-0.3545957375393115,-0.047194130718708,0.3446849882602691,-0.9375312924385072,-2.4771475791931152,-0.0116443503648042,0.2873409390449524
2024-11-02 23:37:07.442,1730517023.377037,0.0390274487435817,-0.3731794059276581,-0.0793273448944091,-0.3742399814134892,-0.0488506338368207,-0.3522015143683407,-0.0454513914883136,0.3655652105808258,-0.9296753406524658,-1.8538538217544556,0.1252152323722839,0.3844898641109466
2024-11-02 23:37:07.452,1730517023.3871431,-0.0296127088367939,-0.0294514000415802,-0.1138944029808044,-0.388632610246967,-0.0459576897464882,-0.3495592103963986,-0.0425155647099018,0.3789233565330505,-0.924450933933258,-1.006142020225525,0.2397362142801284,0.1939617097377777
