Date,TimeStamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
2024-11-02 11:21:25.914,1730517605.833686,-0.004045145586133,0.0011384412646293,0.0042194724082946,0.0695079599516235,0.0026171175442332,0.0993321128219279,0.0026107949670404,-0.0694520026445388,-0.9975818991661072,0.0095721706748008,-0.0007496245671063,0.013311730697751
2024-11-02 11:19:31.200,1730517561.292451,-0.0911140888929367,0.0182576179504394,0.0008241534233093,0.1258281296570303,0.0220918934834374,0.0999075969486127,0.0219154544174671,-0.125496357679367,-0.9918519854545592,0.1276974081993103,0.4696826040744781,0.0227256324142217
2024-11-02 11:19:25.543,1730517555.67203,0.0026284651830792,0.0019223242998123,0.0033580660820007,0.1653331841761159,-0.0083423243861125,0.0880018481135462,-0.0082284696400165,-0.1645809859037399,-0.9863292574882508,-0.0322687365114688,-0.0144704962149262,0.0174416545778512
2024-11-02 11:21:23.019,1730517602.938899,0.0229440964758396,-0.0141145810484886,0.015371561050415,0.1081511488888065,0.0245958475933448,0.1076505638009867,0.0244496781378984,-0.1079404354095459,-0.99385666847229,-0.0183001086115837,-0.0333440527319908,-0.0059283827431499
2024-11-02 11:19:35.922,1730517566.014556,0.0052686929702758,0.0023900270462036,0.0001344680786132,0.1300604235702662,0.0362439906441664,0.095432513905376,0.0359300076961517,-0.1296940594911575,-0.990902841091156,0.0243138279765844,0.000666910840664,-0.0190105214715003
2024-11-02 11:21:23.901,1730517603.820579,-0.0303064733743667,-0.006281055510044,0.0023283958435058,0.1043206153368214,0.0313977963461204,0.1039652756890674,0.0312219727784395,-0.1041315048933029,-0.9940733313560486,-0.0138944899663329,0.0014418907230719,-0.0240939110517501
2024-11-02 11:19:35.806,1730517565.898258,0.0299445651471614,0.0069293230772018,0.0195209383964538,0.129837107247134,0.0368256502875573,0.0961925342000122,0.0365074351429939,-0.1294726282358169,-0.9909107089042664,-0.0223568323999643,-0.0136169539764523,-0.0328135825693607
2024-11-02 11:19:31.330,1730517561.422294,-0.0787414163351059,0.0204366445541381,0.0326069593429565,0.1364757242339124,-0.0120231577343053,0.0677173615754174,-0.0119110746309161,-0.1360524594783783,-0.990630030632019,0.0814482197165489,0.0777286738157272,-0.1400563567876815
2024-11-02 11:21:23.444,1730517603.363929,0.0004435740411281,0.0023621916770935,0.0071481466293334,0.1038825160950863,0.0223226279302601,0.107326940727123,0.0222004447132349,-0.103695772588253,-0.9943612813949584,-0.0551080517470836,0.0058765867725014,0.0069472016766667
2024-11-02 11:19:40.414,1730517570.50635,-0.0225318614393472,-0.009874939918518,-0.0013030171394348,0.1143824603519585,0.0193175862488835,0.0866241705958543,0.0191901605576276,-0.114133208990097,-0.9932801127433776,0.0529798865318298,0.0905573889613151,0.0637052878737449
2024-11-02 11:21:23.760,1730517603.679548,-0.0448841266334056,-0.0317602306604385,0.0082975029945373,0.1098484560688586,0.0419140621990717,0.1056208024715633,0.0416492372751235,-0.1096276715397834,-0.9930997490882874,-0.0569638200104236,-0.1217924207448959,-0.0053970823064446
2024-11-02 11:19:33.433,1730517563.525899,-0.03567436337471,0.0151976570487022,0.0022071599960327,0.1203002034106955,0.0163535543659691,0.0965069691557534,0.0162346381694078,-0.1200102493166923,-0.9926398992538452,-0.0024776787031441,-0.0058959173038601,2.2929860278964043e-05
2024-11-02 11:19:32.867,1730517562.959763,0.0139493811875581,-0.0070313066244125,0.0395330786705017,0.1202879496582007,0.0188877720442162,0.0939815014622292,0.018750175833702,-0.1199980825185775,-0.9925970435142516,-0.0079523082822561,0.0098984921351075,0.0273547396063804
2024-11-02 11:19:32.807,1730517562.899902,-0.0209037903696298,0.0049830377101898,-0.0058457255363464,0.1198172118684827,0.0230239807670751,0.0939864431158478,0.0228568911552429,-0.1195307299494743,-0.9925673604011536,0.0433987006545066,0.0754937529563903,0.0040064859203994
2024-11-02 11:21:22.996,1730517602.916274,0.0044132005423307,-0.007467932999134,0.0066760778427124,0.1102172098094655,0.0281557220944834,0.1094158485891475,0.0279811825603246,-0.1099941954016685,-0.9935382604599,-0.0050578508526086,-0.029188722372055,-0.0027252393774688
2024-11-02 11:21:24.924,1730517604.844054,-0.0111489649862051,0.0014159455895423,0.0062811374664306,0.0678589719646881,0.0068312195543318,0.1034690591541001,0.0068154442124068,-0.0678069069981575,-0.9976751804351808,0.0353395417332649,0.0577491037547588,-0.0292747728526592
2024-11-02 11:19:21.263,1730517551.391855,0.1227207779884338,0.0641935616731643,0.044745922088623,0.2102240309196412,0.0373507218462294,0.0633072329399343,0.0365199223160743,-0.2086790055036544,-0.977302074432373,0.0211074538528919,-0.0436017513275146,-0.1270427107810974
2024-11-02 11:19:34.654,1730517564.746347,-0.0143912602216005,0.0093931704759597,0.0040422677993774,0.1265211805309825,0.028954688582487,0.0879315919091454,0.0287192370742559,-0.1261838972568512,-0.9915910363197328,0.0110451476648449,0.005350612103939,-0.0147412624210119
2024-11-02 11:19:18.314,1730517548.344682,0.0109606366604566,-0.0204638689756393,0.0223980545997619,0.176914431627956,-0.0159403586055689,0.1141213972579704,-0.0156908873468637,-0.1759930104017257,-0.9842663407325744,-0.0523465685546398,-0.0331336632370948,0.029882026836276
2024-11-02 11:19:21.500,1730517551.628927,-0.0010340139269828,-0.0027887970209121,0.0045287013053894,0.2045364236743928,0.0387313025601581,0.0700542681810024,0.0379144772887229,-0.2031132727861404,-0.978420913219452,-0.0087775215506553,0.0094457548111677,0.0100944191217422
2024-11-02 11:21:26.790,1730517606.710281,0.0037476108409464,-0.0036768019199371,0.0069760680198669,0.0777307544180208,0.0076892315838893,0.1075013622843027,0.007665938232094,-0.0776524990797042,-0.9969509840011596,0.0058430857025086,-0.0005964927840977,0.0053616622462868
2024-11-02 11:20:03.714,1730517572.1040668,-0.0109003037214279,-0.0100858882069587,0.0152781009674072,0.1069544268543032,0.0249308028653775,0.0985989592829391,0.0247857756912708,-0.1067506298422813,-0.9939768314361572,-0.0036566832568496,0.1189168542623519,-0.0449118390679359
