Date,TimeStamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
2024/9/23 16:03,1730445005,0.002824049,-0.016885608,-0.017603874,0.313158995,0.030685858,0.173944523,0.029188873,-0.308065534,-0.950917244,0.009799275,0.021150863,0.021924851
2024/9/23 15:44,1730444993,0.000455096,0.006524175,0.004498422,0.29674893,-0.092643717,0.150093348,-0.088467784,-0.292412788,-0.952191293,0.001072369,-0.003727056,0.017452177
2024/9/23 15:17,1730444975,0.021183886,-0.022665292,-0.023087204,0.311254549,-0.087200838,0.053253689,-0.082905687,-0.306253135,-0.948333085,0.238648772,0.754325509,-0.054108929
2024/9/23 15:45,1730444993,-0.00700514,0.005142838,0.008209765,0.292243975,-0.103405883,0.148823855,-0.09884508,-0.288101792,-0.952484667,0.022269063,0.0462192,0.034837879
2024/9/23 15:31,1730444983,-0.026577801,-0.004624814,-0.03929466,0.303111164,-0.067297897,0.058594292,-0.064181477,-0.298490971,-0.952251971,0.108289465,0.107770711,0.023973513
2024/9/23 16:34,1730445021,-0.001069151,0.009403884,0.003786623,0.339868573,0.044831175,0.225422316,0.042252608,-0.333363175,-0.941851199,0.0017055,-0.002604799,-0.010447737
2024/9/23 15:31,1730444984,0.012718216,0.008053035,0.001449287,0.323141459,-0.050122361,0.012034929,-0.047508255,-0.317546993,-0.947051644,0.023403777,0.034234177,-0.041195262
2024/9/23 15:50,1730444996,-0.03211927,0.03637895,-0.035805523,0.343120922,-0.061693162,0.18302462,-0.058060177,-0.336427718,-0.939917743,0.094827048,0.320921063,0.174307838
2024/9/23 15:59,1730445004,-0.003506616,-0.015182704,0.0079633,0.330879137,0.052763243,0.162030447,0.049878061,-0.32487461,-0.944440901,-0.024226194,-0.02225733,-0.019629091
2024/9/23 16:17,1730445011,-0.000226667,0.007178038,0.005158842,0.321655888,0.027069774,0.190217047,0.025678316,-0.316137969,-0.948365629,-0.004029175,0.015517745,-0.018338364
