Date,TimeStamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
2024-11-02 11:14:31.505,1730517163.019134,-0.518191933631897,0.945976734161377,0.01000899076461792,-0.2082192402594988,-0.03809021098180192,-0.32700588659072855,-0.03725847229361534,0.20671793818473816,-0.9776908755302429,0.8708978295326233,0.8208512663841248,0.565778911113739
2024-11-02 11:14:31.509,1730517163.0229092,-0.5672014355659485,0.4582156538963318,-0.15985369682312012,-0.20407118150161463,-0.029686545521332566,-0.32124693605910165,-0.029066268354654312,0.20265769958496094,-0.9788181781768799,-0.19725818932056427,0.6103478074073792,0.5621317625045776
2024-11-02 11:14:31.515,1730517163.028469,-0.35414639115333557,-0.2536349296569824,-0.2065906524658203,-0.21288071535299427,-0.026646165016425465,-0.3137146816781444,-0.026041582226753235,0.21127645671367645,-0.9770793914794922,-1.4882566928863525,-0.3678083121776581,0.954606294631958
2024-11-02 11:14:31.519,1730517163.033424,-0.02582627721130848,-0.676598310470581,-0.18691253662109375,-0.22711441586491454,-0.031929482004458755,-0.3048524904628834,-0.031104253605008125,0.22516697645187378,-0.9738235473632812,-1.0799514055252075,-0.8809808492660522,0.7804776430130005
2024-11-02 11:14:31.521,1730517163.0352402,0.2151055634021759,-0.7389398217201233,-0.011077702045440674,-0.23108807037590157,-0.03709915190630607,-0.2991060813426158,-0.03610469028353691,0.22903680801391602,-0.9727479815483093,0.304736852645874,-0.2970025837421417,0.37535491585731506
2024-11-02 11:14:31.525,1730517163.038492,0.27660906314849854,-0.26942330598831177,0.0833171010017395,-0.2240988283260956,-0.03493584347435056,-0.29620983334610296,-0.03405533730983734,0.2222278118133545,-0.9743998050689697,0.9919963479042053,0.5339869856834412,0.1708555519580841
2024-11-02 11:14:31.526,1730517163.039978,0.04945247620344162,0.31089913845062256,-0.1806369423866272,-0.21504640828970828,-0.02833452249566787,-0.29465380183575746,-0.027678174898028374,0.21339276432991028,-0.9765743613243103,0.7460979223251343,0.6170904040336609,0.062297381460666656
2024-11-02 11:14:31.528,1730517163.041584,-0.1205795556306839,-0.043892547488212585,-0.3378700613975525,-0.2099517919266123,-0.02405492775861885,-0.29526941637392606,-0.023524435237050056,0.2084127515554428,-0.97775799036026,0.2797114849090576,0.24831771850585938,-0.23636174201965332
2024-11-02 11:14:31.529,1730517163.043291,0.09957022964954376,-0.7144071459770203,-0.2635285258293152,-0.20932534016544296,-0.024375287939257233,-0.29939805045032963,-0.023840846493840218,0.2078000158071518,-0.9778807759284973,-0.18475231528282166,-0.13082267343997955,-0.55064857006073
2024-11-02 11:14:31.532,1730517163.0455341,0.5093602538108826,-0.8249400854110718,0.030276894569396973,-0.2131157578668956,-0.028564947543925752,-0.3056571424429344,-0.02791491709649563,0.211506187915802,-0.9769779443740845,-0.597301721572876,-0.42038843035697937,-0.6266359090805054
2024-11-02 11:14:31.533,1730517163.0469398,0.6289047002792358,-0.7299470901489258,0.2756645679473877,-0.22051465853148391,-0.034517091742845216,-0.31208531953818647,-0.03367457166314125,0.2187318503856659,-0.9752037525177002,-0.8794305920600891,-0.47255975008010864,-0.5738674998283386
